,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,38,15824,23,49564,13,83177,12,117266,4,151656,6,186294,0,220098,1,255632,1,288931,3,323369
1,38,1993,23,1202,13,1202,12,1981,4,1202,6,1202,0,1202,1,1202,1,1978,3,1976
2,38,1202,23,1202,13,1246,12,1202,4,1880,6,1245,0,1880,1,3400,1,1202,3,1202
3,38,3688,23,2451,13,1202,12,3687,4,2422,6,1202,0,2423,1,1202,1,3688,3,3688
4,38,1202,23,1864,13,5029,12,1202,4,1837,6,5029,0,1837,1,3536,1,1202,3,1202
5,38,3634,23,1470,13,1202,12,3631,4,1469,6,1202,0,1469,1,1422,1,3632,3,3633
6,38,1642,23,1857,13,1272,12,1642,4,1857,6,1271,0,1859,1,1901,1,1642,3,1642
7,38,1202,23,1261,13,3018,12,1202,4,1202,6,3019,0,1202,1,1202,1,1202,3,1202
8,38,1202,23,1202,13,2202,12,1202,4,1466,6,2202,0,1465,1,1368,1,1202,3,1202
9,38,938,23,1681,13,1847,12,1607,4,1202,6,1847,0,1202,1,1202,1,1607,3,1607
10,38,1665,23,1202,13,1278,12,1717,4,1202,6,1278,0,1202,1,1202,1,1718,3,1717
11,38,1202,23,1462,13,1142,12,1202,4,1202,6,1142,0,1202,1,1202,1,1202,3,1202
12,38,1279,23,1048,13,1202,12,1367,4,1202,6,1202,0,1202,1,1202,1,1355,3,1342
13,38,1202,23,460,13,1347,12,1202,4,1403,6,1347,0,1403,1,1289,1,1202,3,1202
14,38,1829,23,1202,13,1202,12,1828,4,1202,6,1202,0,1202,1,2462,1,1828,3,1828
15,38,1202,23,1289,13,1202,12,1202,4,1899,6,1202,0,1899,1,1202,1,1202,3,1202
16,38,1788,23,2460,13,1402,12,2789,4,1202,6,1402,0,1202,1,1471,1,2522,3,2516
17,38,1261,23,1202,13,1202,12,1202,4,1891,6,1202,0,1892,1,1202,1,859,3,858
18,38,779,23,1471,13,1871,12,1781,4,1382,6,1659,0,1382,1,2681,1,948,3,947
19,38,517,23,1202,13,1202,12,1412,4,1202,6,1202,0,1202,1,1202,1,1702,3,1702
20,38,1591,23,1388,13,2254,12,3573,4,1202,6,2253,0,1202,1,2020,1,1413,3,1412
21,38,1202,23,1202,13,2832,12,1453,4,2476,6,2831,0,2476,1,1673,1,1202,3,1202
22,38,2102,23,1202,13,1202,12,1202,4,1446,6,1202,0,1446,1,1776,1,1202,3,1202
23,38,1202,23,2475,13,2020,12,1202,4,1891,6,2021,0,1893,1,2018,1,2813,3,2813
24,38,1850,23,1446,13,1249,12,2050,4,1636,6,1249,0,1637,1,2810,1,2418,3,2422
25,38,1624,23,1601,13,1770,12,604,4,1202,6,1770,0,1202,1,2383,1,1671,3,1671
26,38,2443,23,2859,13,3586,12,3210,4,2055,6,3586,0,2058,1,1670,1,1202,3,1202
27,38,436,23,1470,13,1784,12,1202,4,601,6,1784,0,602,1,1202,1,405,3,403
28,38,1887,23,1646,13,2039,12,1202,4,1894,6,1644,0,1894,1,387,1,818,3,818
29,38,1202,23,1202,13,1420,12,1960,4,1202,6,1202,0,1202,1,818,1,1202,3,1202
30,38,1202,23,226,13,1202,12,2873,4,1202,6,217,0,1202,1,1202,1,1202,3,1202
31,38,2120,23,817,13,1202,12,1202,4,2238,6,817,0,2261,1,1202,1,2551,3,2551
32,38,2878,23,3295,13,1202,12,27,4,2882,6,3296,0,2881,1,2545,1,1202,3,1202
33,38,1992,23,2244,13,1202,12,1501,4,1202,6,2808,0,1202,1,1202,1,1371,3,1370
34,38,1202,23,1376,13,4636,12,1501,4,26,6,1202,0,25,1,1370,1,1704,3,1704
