,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking,n_targets,n_merchants,n_submarines,seeds,max_samples,speed_sub,P_k,Lam_T,Lam_M,speed_target
991,102.0,3657.927536231884,37.992753623188406,3983.289855072464,15.304347826086957,4346.833333333333,7.826086956521739,4287.615942028986,1.9420289855072463,4558.992753623188,1.6231884057971016,5229.289855072464,2.9927536231884058,4872.282608695652,1.0434782608695652,5499.31884057971,1.2173913043478262,5627.608695652174,0.2246376811594203,6285.884057971014,1.0,1.0,10.0,23.0,1.0,18.0,0.44,18.0,29.0,10.0
992,31.0,18064.6875,14.34375,16832.5625,2.65625,14582.4375,4.8125,19659.8125,0.5,14364.8125,1.59375,21497.875,0.53125,16672.0,0.5625,18179.40625,0.34375,21297.3125,0.0,21576.1875,1.0,1.0,10.0,25.0,1.0,8.0,0.78,6.0,7.0,20.0
993,41.0,11250.585365853658,13.682926829268293,13776.829268292682,3.7560975609756095,14239.390243902439,1.853658536585366,11422.365853658537,0.6341463414634146,14144.024390243903,0.975609756097561,16844.048780487807,0.43902439024390244,16613.80487804878,0.4634146341463415,18389.121951219513,0.0,13366.19512195122,0.0,19189.634146341465,1.0,1.0,10.0,13.0,1.0,8.0,0.78,6.0,7.0,20.0
994,31.0,18064.6875,14.34375,16832.5625,2.65625,14582.4375,4.8125,19659.8125,0.5,14364.8125,1.59375,21497.875,0.53125,16672.0,0.5625,18179.40625,0.34375,21297.3125,0.0,21576.1875,1.0,1.0,10.0,25.0,1.0,8.0,0.78,6.0,7.0,20.0
995,24.0,17197.058823529413,12.352941176470589,15486.5,4.235294117647059,15163.117647058823,5.352941176470588,17456.529411764706,2.7058823529411766,16419.264705882353,1.1176470588235294,13314.558823529413,0.5,19740.970588235294,0.5588235294117647,20807.382352941175,0.0,20836.382352941175,0.0,21026.08823529412,1.0,1.0,10.0,9.0,1.0,8.0,0.78,6.0,7.0,20.0
996,33.0,13197.575757575758,8.363636363636363,14390.727272727272,3.272727272727273,12460.575757575758,2.5757575757575757,18344.363636363636,0.48484848484848486,17983.030303030304,0.0,21921.151515151516,0.48484848484848486,14681.030303030304,0.0,21901.909090909092,0.8484848484848485,22104.515151515152,0.0,18766.21212121212,1.0,1.0,10.0,24.0,1.0,8.0,0.78,6.0,7.0,20.0
997,41.0,15076.675675675675,5.648648648648648,14756.54054054054,6.54054054054054,13823.45945945946,0.918918918918919,15988.486486486487,0.4864864864864865,14315.243243243243,1.135135135135135,14390.621621621622,0.40540540540540543,15435.783783783783,0.0,17014.0,0.0,15669.162162162162,0.0,17425.675675675677,1.0,1.0,10.0,11.0,1.0,8.0,0.78,6.0,7.0,20.0
998,42.0,10941.463414634147,14.365853658536585,12132.829268292682,8.048780487804878,11187.853658536585,2.317073170731707,12588.658536585366,2.048780487804878,10523.634146341463,0.0,16683.878048780487,0.4146341463414634,17157.19512195122,0.0,18540.682926829268,0.8780487804878049,15328.170731707318,0.0,19439.585365853658,1.0,1.0,10.0,23.0,1.0,8.0,0.78,6.0,7.0,20.0
999,29.0,16588.862068965518,17.689655172413794,20983.862068965518,5.517241379310345,22790.620689655174,1.793103448275862,20298.172413793105,1.6551724137931034,21987.862068965518,0.4482758620689655,19214.896551724138,0.4482758620689655,22470.41379310345,0.0,20481.793103448275,0.4482758620689655,20939.241379310344,0.0,22167.379310344826,1.0,1.0,10.0,21.0,1.0,8.0,0.78,6.0,7.0,20.0
1000,34.0,13037.880952380952,10.0,14543.095238095239,4.571428571428571,13660.190476190477,1.4285714285714286,14814.095238095239,1.4285714285714286,13779.714285714286,0.42857142857142855,15015.833333333334,0.0,14678.309523809523,0.0,14373.02380952381,0.3333333333333333,14774.952380952382,0.0,14405.642857142857,1.0,1.0,10.0,15.0,1.0,8.0,0.78,6.0,7.0,20.0
