,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,27,21396,17,60170,3,102423,2,145703,4,187671,5,229436,3,272154,2,314182,0,358908,2,400406
1,27,1347,17,1364,3,1358,2,1363,4,1356,5,1358,3,1362,2,1357,0,1363,2,1447
2,27,8829,17,17494,3,17346,2,12530,4,12768,5,17340,3,18899,2,12001,0,16582,2,16565
3,27,8756,17,2163,3,9231,2,13918,4,13917,5,8005,3,7960,2,11646,0,9230,2,9230
4,27,1421,17,1202,3,2243,2,2231,4,2232,5,1202,3,1202,2,2250,0,2242,2,2242
5,27,1478,17,1836,3,2564,2,5468,4,5468,5,1810,3,1811,2,4091,0,1447,2,2884
6,27,1698,17,12869,3,5111,2,1869,4,1869,5,8172,3,8168,2,1337,0,6160,2,4759
7,27,1493,17,1736,3,1763,2,7231,4,7226,5,1648,3,1660,2,1202,0,6231,2,6208
8,27,8109,17,1202,3,1202,2,1279,4,1279,5,3436,3,3434,2,1962,0,2245,2,2248
9,27,1870,17,1202,3,1202,2,1202,4,1202,5,1589,3,1589,2,1488,0,1589,2,1589
10,27,1202,17,1962,3,1961,2,1202,4,1202,5,1234,3,1234,2,1202,0,1234,2,1233
11,27,1037,17,1488,3,1488,2,2656,4,2517,5,1969,3,1968,2,1202,0,1969,2,1969
12,27,2453,17,1202,3,1202,2,1597,4,3165,5,9790,3,9788,2,2290,0,6196,2,8703
13,27,1400,17,1859,3,1202,2,1202,4,8442,5,14747,3,14911,2,1202,0,12435,2,4249
14,27,1202,17,1567,3,2518,2,1202,4,1362,5,3150,3,4125,2,4431,0,6075,2,6183
15,27,1795,17,2758,3,1608,2,12434,4,1902,5,2165,3,1202,2,7417,0,1202,2,2017
16,27,3378,17,1202,3,1202,2,10992,4,1202,5,8393,3,4527,2,1341,0,1423,2,12109
17,27,3659,17,1202,3,1202,2,1512,4,2067,5,1337,3,3447,2,4932,0,108,2,1281
18,27,1298,17,3946,3,2321,2,3835,4,11130,5,1870,3,1883,2,7196,0,1340,2,1864
19,27,6725,17,1202,3,1202,2,1302,4,1512,5,1202,3,4891,2,2391,0,4934,2,1202
20,27,3839,17,1202,3,1202,2,3987,4,3455,5,2353,3,1202,2,10245,0,5889,2,2366
21,27,1395,17,9258,3,9244,2,2054,4,1255,5,10481,3,1961,2,6353,0,8698,2,7451
22,27,11795,17,7870,3,5888,2,1202,4,4005,5,1513,3,8457,2,11596,0,1875,2,7636
23,27,1202,17,5612,3,8699,2,6067,4,2023,5,7437,3,3807,2,1360,0,1650,2,5091
24,27,1851,17,5088,3,1965,2,2532,4,1202,5,1416,3,8520,2,17020,0,11197,2,6561
25,27,8457,17,10762,3,1622,2,3123,4,6066,5,3996,3,1876,2,1205,0,12400,2,1463
26,27,3916,17,1820,3,6733,2,1202,4,2532,5,1202,3,1650,2,1597,0,1509,2,11822
27,27,11807,17,4948,3,5921,2,4347,4,3123,5,6451,3,8772,2,2656,0,1202,2,2526
28,27,1896,17,9012,3,8386,2,4903,4,1202,5,2744,3,6458,2,1755,0,1202,2,1202
29,27,1644,17,1360,3,1731,2,5955,4,10454,5,2483,3,8996,2,1202,0,15186,2,1202
30,27,8222,17,8840,3,4462,2,1535,4,1701,5,3115,3,2145,2,10414,0,1585,2,14978
