,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,17,17522,5,75696,5,92901,3,129540,1,170130,1,209968,1,244112,0,283739,1,319237,1,360678
1,17,1510,5,2279,5,7057,3,17691,1,12899,1,11457,1,7298,0,16914,1,7750,1,16548
2,17,4986,5,6131,5,1360,3,2031,1,1882,1,1884,1,1360,0,2031,1,1297,1,2030
3,17,1202,5,15457,5,850,3,5510,1,1202,1,1202,1,849,0,6118,1,926,1,5510
4,17,2752,5,1420,5,7418,3,14936,1,1379,1,1380,1,7418,0,20385,1,7400,1,11519
5,17,6966,5,17551,5,3392,3,1202,1,5689,1,5689,1,3391,0,1544,1,3393,1,1202
6,17,8506,5,22642,5,31200,3,1683,1,1202,1,20889,1,31201,0,18880,1,8581,1,9997
7,17,29070,5,10435,5,1202,3,19320,1,5990,1,9564,1,1202,0,32239,1,24130,1,1202
8,17,1202,5,2036,5,10667,3,16915,1,1202,1,19286,1,4804,0,1673,1,1202,1,16036
9,17,1743,5,5022,5,19435,3,1501,1,3708,1,6943,1,13055,0,14716,1,15845,1,1836
10,17,10821,5,2416,5,6005,3,21629,1,6689,1,9907,1,6059,0,2024,1,32325,1,1202
11,17,19525,5,7485,5,1815,3,11709,1,3451,1,1777,1,22781,0,7257,1,1683,1,1860
12,17,6754,5,5836,5,1202,3,22670,1,1810,1,36040,1,20663,0,2410,1,25326,1,1202
13,17,1873,5,16791,5,1860,3,1202,1,1202,1,10567,1,45560,0,7965,1,44344,1,14930
14,17,1202,5,5004,5,1202,3,2619,1,1867,1,12078,1,12424,0,5945,1,19185,1,17810
15,17,1719,5,16853,5,14930,3,16514,1,1202,1,1202,1,1202,0,11212,1,3599,1,8354
16,17,1202,5,2987,5,17810,3,5713,1,11155,1,2293,1,2299,0,19645,1,2297,1,9447
17,17,11229,5,1801,5,12177,3,8652,1,3247,1,2195,1,2196,0,7736,1,19814,1,16171
