,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,26,15432,15,51415,7,88537,6,125631,3,160620,2,195478,2,232685,0,267083,0,304925,0,344929
1,26,9926,15,6917,7,23626,6,13996,3,19163,2,19920,2,19093,0,36577,0,23368,0,16403
2,26,1202,15,1202,7,35226,6,64555,3,10982,2,10442,2,10468,0,22027,0,35628,0,11040
3,26,23782,15,7583,7,30149,6,1202,3,6460,2,6834,2,64187,0,32015,0,44024,0,7392
4,26,40140,15,10276,7,16691,6,42646,3,1878,2,6447,2,31097,0,1203,0,30690,0,6416
5,26,4891,15,1907,7,1317,6,11460,3,84759,2,5547,2,19589,0,59958,0,6662,0,13945
6,26,73869,15,8677,7,16417,6,1322,3,8625,2,50464,2,3988,0,9539,0,9196,0,44002
7,26,18026,15,15764,7,8411,6,11697,3,17407,2,19906,2,14783,0,1307,0,1778,0,16385
8,26,5931,15,10481,7,62905,6,15684,3,4267,2,27983,2,13881,0,4109,0,51417,0,143209
9,26,7480,15,40466,7,13301,6,8373,3,8393,2,5970,2,35797,0,155644,0,7590,0,2709
10,26,5990,15,39919,7,7264,6,5769,3,56897,2,16870,2,2658,0,5317,0,0,0,3861
11,26,41346,15,7352,7,37188,6,55352,3,8602,2,11182,2,35107,0,1756,0,0,0,57715
12,26,34096,15,54096,7,2726,6,14038,3,45777,2,3095,2,2377,0,51550,0,0,0,1979
13,26,2724,15,22702,7,3876,6,45956,3,2784,2,17743,2,48201,0,34043,0,0,0,50702
14,26,2683,15,2241,7,6810,6,5331,3,97188,2,45093,2,23796,0,0,0,0,0,0
15,26,13501,15,3775,7,31551,6,1844,3,4042,2,2975,2,51607,0,0,0,0,0,0
16,26,1900,15,3133,7,21934,6,4838,3,26873,2,43226,0,0,0,0,0,0,0,0
17,26,2212,15,10368,7,4790,6,18452,3,70832,2,17798,0,0,0,0,0,0,0,0
18,26,28692,15,6338,7,7618,6,4674,3,44858,2,9792,0,0,0,0,0,0,0,0
19,26,26450,15,31561,7,1908,6,37982,3,33466,2,15468,0,0,0,0,0,0,0,0
20,26,1501,15,3976,7,88675,6,68601,0,0,0,0,0,0,0,0,0,0,0,0
21,26,1983,15,65815,7,17836,6,43420,0,0,0,0,0,0,0,0,0,0,0,0
22,26,17917,15,18759,7,38262,6,57068,0,0,0,0,0,0,0,0,0,0,0,0
23,26,1423,15,7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,26,11598,15,26863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,26,1862,15,45641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,26,10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,26,7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,26,23334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,26,20758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,26,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,26,26888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
