,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,16724,0,56784,0,97840,0,138432,0,176710,0,218364,0,256906,0,296751,0,336937,0,377064
1,0,1202,0,2247,0,1202,0,1881,0,1202,0,1887,0,2223,0,1202,0,2255,0,2384
2,0,23425,0,1455,0,2956,0,4505,0,3753,0,4505,0,1455,0,3754,0,1454,0,1472
3,0,1202,0,1202,0,1202,0,1202,0,1202,0,1202,0,1202,0,1202,0,1202,0,1202
4,0,1202,0,1662,0,1521,0,1294,0,1202,0,1595,0,1435,0,1202,0,1661,0,1435
5,0,1580,0,1202,0,1202,0,1334,0,1299,0,1283,0,1886,0,1298,0,1202,0,1886
6,0,6466,0,1755,0,1202,0,1649,0,1893,0,1638,0,1202,0,1885,0,1487,0,1202
7,0,584,0,1202,0,4092,0,79,0,1884,0,1835,0,2095,0,1202,0,1202,0,2094
8,0,1011,0,2380,0,1202,0,1905,0,1170,0,5718,0,1202,0,2095,0,2095,0,1202
9,0,1202,0,1202,0,1791,0,2866,0,1202,0,1906,0,1789,0,1202,0,1202,0,1789
10,0,454,0,1106,0,3303,0,1202,0,1444,0,1001,0,1782,0,4332,0,2539,0,1782
11,0,1202,0,1202,0,1628,0,9421,0,862,0,22744,0,1435,0,1202,0,1202,0,1435
12,0,2175,0,1150,0,1202,0,2977,0,21,0,2083,0,28935,0,1253,0,1253,0,5733
13,0,1202,0,1202,0,2136,0,1341,0,10941,0,1331,0,147,0,1202,0,1202,0,1202
14,0,7405,0,2555,0,1202,0,5127,0,1357,0,1323,0,1339,0,1520,0,1519,0,2709
15,0,1448,0,1747,0,1202,0,13161,0,1202,0,1202,0,1202,0,24473,0,1202,0,1202
16,0,1202,0,1448,0,5205,0,3811,0,4279,0,1455,0,1455,0,1259,0,1650,0,1765
17,0,4286,0,1202,0,1747,0,1202,0,1202,0,1202,0,1202,0,1256,0,21605,0,23817
18,0,27735,0,13635,0,1448,0,1202,0,1202,0,8211,0,2398,0,2607,0,1202,0,1342
19,0,1202,0,2595,0,1202,0,1719,0,1241,0,1715,0,3132,0,1202,0,2611,0,2305
20,0,1615,0,3710,0,11810,0,1872,0,17955,0,1763,0,3011,0,1772,0,1202,0,3316
21,0,1999,0,1202,0,2506,0,1692,0,1647,0,1202,0,6629,0,7868,0,1772,0,3751
22,0,39,0,1395,0,3712,0,5120,0,3490,0,2501,0,1611,0,1202,0,2523,0,1202
23,0,5864,0,2142,0,1202,0,1202,0,1202,0,1980,0,2649,0,3549,0,7514,0,1202
24,0,3375,0,1558,0,1394,0,1797,0,4101,0,1449,0,1202,0,2263,0,3334,0,1202
25,0,1202,0,17290,0,2143,0,1326,0,2319,0,1202,0,2916,0,2258,0,1202,0,1202
26,0,1277,0,1202,0,1559,0,1616,0,753,0,2915,0,1202,0,2331,0,1202,0,7440
27,0,891,0,1012,0,1568,0,1202,0,1202,0,1202,0,1640,0,1306,0,1242,0,1647
28,0,1745,0,1675,0,7005,0,1552,0,1685,0,1640,0,1202,0,1722,0,1202,0,1202
29,0,1722,0,1202,0,1567,0,3079,0,1202,0,1202,0,1781,0,1866,0,2402,0,1394
30,0,877,0,1060,0,1202,0,84,0,1202,0,1329,0,17493,0,1202,0,2603,0,950
31,0,3869,0,4524,0,1111,0,1729,0,1202,0,543,0,1202,0,2520,0,1287,0,1202
32,0,1840,0,1898,0,2535,0,2600,0,3552,0,1679,0,4503,0,1853,0,1202,0,1710
33,0,5736,0,1800,0,1853,0,1202,0,1202,0,1202,0,1393,0,1309,0,2114,0,3071
34,0,3123,0,3622,0,1309,0,1311,0,1202,0,2872,0,1202,0,1393,0,1202,0,7851
35,0,1455,0,1202,0,1393,0,1202,0,1455,0,859,0,1448,0,1202,0,1689,0,1371
36,0,1524,0,1202,0,1202,0,1573,0,1202,0,2054,0,4670,0,1202,0,18934,0,1488
37,0,1498,0,1447,0,1202,0,1202,0,2207,0,4701,0,3393,0,1202,0,1809,0,1284
38,0,1521,0,1564,0,1202,0,11396,0,1703,0,1310,0,1563,0,1773,0,1763,0,1202
39,0,1409,0,7837,0,1773,0,1202,0,1202,0,3699,0,1202,0,1512,0,1723,0,1202
40,0,1202,0,2948,0,1511,0,1202,0,2796,0,2494,0,1401,0,1817,0,1820,0,1202
41,0,1268,0,1763,0,1817,0,1202,0,1231,0,1202,0,1202,0,719,0,726,0,1202
42,0,1662,0,946,0,720,0,1202,0,1202,0,1187,0,1269,0,1416,0,1553,0,1287
43,0,1819,0,33,0,1554,0,1202,0,1202,0,678,0,1661,0,1728,0,1085,0,1202
44,0,6229,0,1228,0,10879,0,1286,0,1287,0,1202,0,1882,0,4426,0,2337,0,1260
45,0,2208,0,1709,0,611,0,1202,0,1202,0,1287,0,11139,0,1202,0,1730,0,8046
46,0,1202,0,1882,0,1689,0,1260,0,1260,0,1202,0,1370,0,1202,0,1037,0,1843
47,0,1202,0,1202,0,1053,0,2107,0,2138,0,1260,0,1237,0,1768,0,1202,0,7934
48,0,1305,0,1884,0,1202,0,6030,0,1202,0,1202,0,2116,0,1399,0,1824,0,1202
49,0,1246,0,3902,0,1677,0,1700,0,1373,0,1202,0,1493,0,1202,0,1202,0,1309
50,0,3159,0,1700,0,1385,0,9444,0,1387,0,2762,0,1202,0,1329,0,1202,0,1245
51,0,14560,0,1358,0,1202,0,1202,0,1202,0,1562,0,1940,0,1267,0,1287,0,3160
52,0,1202,0,1248,0,1472,0,1309,0,1263,0,1772,0,6403,0,2095,0,1202,0,1366
53,0,1202,0,1202,0,1334,0,1245,0,1258,0,1202,0,1903,0,1202,0,8651,0,7026
54,0,1228,0,1761,0,1882,0,3160,0,1202,0,1231,0,1329,0,2931,0,1202,0,1202
55,0,7232,0,1202,0,1202,0,2012,0,1758,0,1156,0,489,0,2227,0,1851,0,1538
56,0,1607,0,1389,0,1202,0,1464,0,1202,0,521,0,1542,0,3487,0,5061,0,1279
57,0,1603,0,1202,0,1450,0,440,0,1389,0,2306,0,1280,0,1751,0,4243,0,1844
58,0,1595,0,1202,0,1822,0,1202,0,1202,0,3999,0,1844,0,1190,0,2174,0,1202
59,0,182,0,1202,0,1202,0,2772,0,1202,0,1202,0,11128,0,1202,0,1202,0,1244
60,0,1202,0,1522,0,1217,0,1496,0,10232,0,3142,0,811,0,1249,0,1620,0,1202
61,0,836,0,1296,0,1700,0,1301,0,1202,0,1202,0,2485,0,6210,0,1202,0,1335
62,0,521,0,1345,0,1850,0,1202,0,1202,0,2541,0,1202,0,2433,0,1295,0,109
63,0,1276,0,2164,0,1303,0,1078,0,7859,0,1487,0,1202,0,1202,0,1286,0,559
64,0,1054,0,5535,0,1202,0,997,0,1016,0,9309,0,1202,0,3125,0,1202,0,2824
65,0,1202,0,2911,0,1202,0,1577,0,1455,0,1202,0,2285,0,1202,0,2835,0,1991
66,0,2018,0,1595,0,785,0,1202,0,5618,0,1263,0,555,0,2543,0,1202,0,1576
67,0,1202,0,2181,0,1574,0,1202,0,949,0,1202,0,3317,0,1487,0,1560,0,1202
68,0,1850,0,2390,0,1202,0,1635,0,1202,0,1336,0,1199,0,1638,0,3035,0,1202
69,0,6521,0,2064,0,1202,0,7265,0,1202,0,109,0,4697,0,1202,0,1357,0,1272
70,0,1204,0,1202,0,1300,0,1202,0,3816,0,559,0,3835,0,2199,0,13246,0,1202
71,0,11327,0,1202,0,1529,0,1202,0,1203,0,1310,0,1202,0,1202,0,5280,0,983
72,0,5548,0,2298,0,543,0,9193,0,1202,0,286,0,1843,0,1368,0,1202,0,1202
73,0,1202,0,1202,0,1202,0,1232,0,9034,0,1202,0,1307,0,1202,0,1202,0,1823
74,0,1202,0,1843,0,2312,0,10150,0,6365,0,1242,0,7026,0,1202,0,1202,0,1615
75,0,1579,0,1307,0,641,0,2485,0,5835,0,1391,0,1638,0,1527,0,1525,0,1772
76,0,1202,0,12353,0,2566,0,1202,0,2466,0,480,0,1729,0,3577,0,1202,0,1816
77,0,1202,0,1435,0,4100,0,1202,0,1202,0,1364,0,1202,0,1274,0,2588,0,2003
78,0,3916,0,4900,0,1494,0,1202,0,1202,0,1848,0,1202,0,2052,0,1439,0,1202
79,0,1202,0,985,0,48,0,2744,0,1202,0,1302,0,2165,0,724,0,2312,0,1202
80,0,1202,0,1202,0,2224,0,1371,0,2744,0,2060,0,8527,0,1077,0,6051,0,2164
81,0,1202,0,4846,0,2670,0,266,0,1371,0,1722,0,1140,0,1202,0,6533,0,1202
82,0,1202,0,1129,0,1202,0,1197,0,1876,0,1989,0,1480,0,572,0,1205,0,1202
83,0,1202,0,1202,0,1843,0,664,0,334,0,1202,0,1202,0,1202,0,8854,0,1202
84,0,1892,0,1202,0,1307,0,1277,0,1741,0,1202,0,1202,0,1649,0,1202,0,3957
85,0,5457,0,1202,0,1202,0,624,0,778,0,1420,0,1202,0,1307,0,420,0,1927
86,0,2108,0,7171,0,1591,0,1202,0,1059,0,1186,0,434,0,1826,0,1202,0,1773
87,0,1202,0,3473,0,7612,0,2524,0,2105,0,1202,0,1194,0,1202,0,1202,0,2451
88,0,1202,0,1681,0,1202,0,2647,0,1247,0,68,0,1202,0,2850,0,4025,0,5983
89,0,1202,0,2032,0,3090,0,8038,0,2873,0,881,0,5130,0,1522,0,1335,0,1202
90,0,4864,0,1380,0,136,0,1202,0,1891,0,1202,0,5558,0,1830,0,2627,0,1202
91,0,3905,0,1202,0,2031,0,1202,0,1285,0,1202,0,1264,0,1384,0,2018,0,1505
92,0,1202,0,1202,0,1202,0,1505,0,10013,0,1202,0,2175,0,55,0,1202,0,1202
93,0,3122,0,1796,0,1202,0,1202,0,1202,0,535,0,1202,0,1202,0,1202,0,1202
