,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,57,18790,22,63821,13,108885,6,158845,0,198920,1,247898,1,292552,0,333845,0,379147,0,424263
1,57,1202,22,1202,13,1202,6,1462,0,2844,1,1202,1,1841,0,1202,0,1202,0,2093
2,57,1397,22,1397,13,1202,6,1202,0,3022,1,1202,1,2187,0,1398,0,1395,0,2710
3,57,1202,22,1202,13,1708,6,1513,0,1492,1,1713,1,1493,0,1202,0,1202,0,1491
4,57,1202,22,1202,13,1202,6,1202,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
5,57,1202,22,1202,13,1202,6,1382,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
6,57,1215,22,1214,13,1202,6,1439,0,1483,1,1202,1,1484,0,1215,0,1214,0,1484
7,57,1283,22,1282,13,1202,6,1202,0,1202,1,1202,1,1202,0,1282,0,1282,0,1202
8,57,1451,22,1451,13,1252,6,1407,0,1409,1,1252,1,1408,0,1453,0,1452,0,1409
9,57,1202,22,1202,13,1202,6,1202,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
10,57,1251,22,1252,13,1202,6,39,0,42,1,1202,1,43,0,1252,0,1251,0,42
11,57,1202,22,1202,13,1202,6,1202,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
12,57,1202,22,1202,13,1202,6,1202,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
13,57,1202,22,1202,13,1202,6,1495,0,1496,1,1202,1,1496,0,1202,0,1202,0,1496
14,57,1202,22,1202,13,1413,6,1202,0,1202,1,1413,1,1202,0,1202,0,1202,0,1202
15,57,1202,22,1202,13,1697,6,1825,0,1825,1,1698,1,1825,0,1202,0,1202,0,1825
16,57,1413,22,1413,13,1308,6,1202,0,1202,1,1307,1,1202,0,1413,0,1413,0,1202
17,57,1698,22,1696,13,1977,6,1229,0,1229,1,1977,1,1229,0,1696,0,1697,0,1229
18,57,1307,22,1308,13,2369,6,1907,0,1906,1,2369,1,1906,0,1306,0,1307,0,1906
19,57,1977,22,1977,13,1202,6,1571,0,1571,1,1202,1,1572,0,1978,0,1977,0,1572
20,57,2142,22,2368,13,1819,6,1202,0,1202,1,1819,1,1202,0,2370,0,2369,0,1202
21,57,1202,22,1202,13,1306,6,1202,0,1202,1,1306,1,1202,0,1202,0,1202,0,1202
22,57,1811,22,1819,13,1202,6,1327,0,1328,1,1202,1,1328,0,1819,0,1819,0,1327
23,57,1308,22,1306,13,1978,6,1202,0,1202,1,1976,1,1202,0,1306,0,1306,0,1202
24,57,1202,22,1202,13,1202,6,1260,0,1260,1,1202,1,1260,0,1202,0,1202,0,1260
25,57,1976,22,1975,13,1202,6,1183,0,1184,1,1202,1,1184,0,1976,0,1975,0,1183
26,57,1202,22,1202,13,1202,6,1202,0,1202,1,1202,1,1202,0,1202,0,1202,0,1202
27,57,1202,22,1202,13,1670,6,1485,0,1485,1,1670,1,1486,0,1202,0,1202,0,1485
28,57,1202,22,1202,13,1278,6,1232,0,1233,1,1278,1,1233,0,1202,0,1202,0,1232
29,57,1202,22,1670,13,1383,6,1432,0,1431,1,1382,1,1432,0,1670,0,1669,0,1432
30,57,1419,22,1277,13,1229,6,1648,0,1648,1,1229,1,1648,0,1277,0,1277,0,1648
