,num_t,num_m,num_s,seed,max_samp,speed_s,P_k,Lam_T,Lam_M,speed_t,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
290,1,1,10,15,1,14,0.25,5,0,21,145,34767.90540540541,42.16216216216216,36001.45945945946,5.297297297297297,29135.108108108107,4.391891891891892,34322.32432432433,1.3243243243243243,35110.31081081081,0.5405405405405406,38341.7972972973,0.5405405405405406,49178.58108108108,0.013513513513513514,16782.81081081081,0.05405405405405406,53857.59459459459,0.08108108108108109,32440.04054054054
291,1,1,10,28,1,14,0.25,5,0,21,148,39819.8,27.30666666666667,36756.293333333335,4.8533333333333335,39575.09333333333,1.8133333333333332,50026.53333333333,0.16,54361.22666666667,0.05333333333333334,66344.54666666666,0.37333333333333335,57913.653333333335,0.08,33674.21333333333,0.0,66666.66666666667,0.013333333333333334,20181.586666666666
292,1,1,10,2,1,14,0.25,5,0,21,143,33295.01388888889,22.958333333333332,43245.333333333336,10.555555555555555,45630.875,1.7777777777777777,32321.152777777777,1.3611111111111112,34666.77777777778,0.3333333333333333,22278.11111111111,0.2916666666666667,11560.361111111111,0.20833333333333334,38796.26388888889,0.013888888888888888,44444.041666666664,0.0,69444.44444444444
293,1,1,10,26,1,14,0.25,5,0,21,135,40814.67647058824,32.029411764705884,39939.76470588235,3.5588235294117645,37257.35294117647,3.3970588235294117,43513.58823529412,0.8823529411764706,44249.720588235294,1.338235294117647,36271.617647058825,0.35294117647058826,23657.882352941175,0.014705882352941176,26529.66176470588,0.058823529411764705,72217.75,0.0,73529.41176470589
294,1,1,10,14,1,14,0.25,5,0,21,141,37125.19718309859,36.50704225352113,32592.056338028167,5.323943661971831,44421.718309859156,1.1830985915492958,52851.18309859155,0.3380281690140845,42597.42253521127,0.3380281690140845,38176.281690140844,0.6338028169014085,54248.028169014084,0.11267605633802817,25606.535211267605,0.014084507042253521,48764.22535211268,0.014084507042253521,24249.23943661972
295,1,1,10,30,1,14,0.25,5,0,21,136,36558.942028985504,30.144927536231883,40198.27536231884,4.7101449275362315,27615.289855072464,2.217391304347826,52139.40579710145,0.17391304347826086,33394.985507246376,0.11594202898550725,19881.855072463768,0.9565217391304348,37246.82608695652,0.17391304347826086,56859.85507246377,0.463768115942029,52696.913043478264,0.014492753623188406,41596.811594202896
296,1,1,10,4,1,14,0.25,5,0,21,146,34772.41891891892,23.12162162162162,31111.08108108108,2.310810810810811,42496.17567567567,1.3243243243243243,36289.7027027027,4.918918918918919,40404.33783783784,0.43243243243243246,20920.85135135135,0.6756756756756757,43729.13513513513,0.013513513513513514,11354.756756756757,0.013513513513513514,55589.90540540541,0.16216216216216217,66343.45945945945
297,1,1,10,19,1,16,0.66,6,0,13,154,32757.384615384617,57.243589743589745,34624.39743589744,7.410256410256411,36968.205128205125,5.384615384615385,25771.30769230769,0.3076923076923077,26901.02564102564,0.15384615384615385,29533.858974358973,0.02564102564102564,27113.02564102564,0.358974358974359,26791.910256410258,0.0,64102.5641025641,0.3076923076923077,47900.0641025641
298,1,1,10,6,1,16,0.66,6,0,13,155,30693.666666666668,57.84615384615385,31148.98717948718,10.256410256410257,38021.5641025641,1.5384615384615385,47665.192307692305,0.6410256410256411,38557.96153846154,0.7051282051282052,25916.78205128205,0.19230769230769232,25393.884615384617,0.01282051282051282,52296.39743589744,0.15384615384615385,36836.57692307692,0.07692307692307693,18902.74358974359
299,1,1,10,18,1,16,0.66,6,0,13,180,26411.56043956044,21.46153846153846,30366.076923076922,8.142857142857142,29103.68131868132,2.087912087912088,11572.10989010989,1.6813186813186813,20871.13186813187,0.1978021978021978,41454.505494505494,0.43956043956043955,17774.21978021978,0.04395604395604396,51863.83516483517,0.13186813186813187,44283.769230769234,0.13186813186813187,24405.351648351647
300,1,1,10,6,1,16,0.66,6,0,13,155,30693.666666666668,57.84615384615385,31148.98717948718,10.256410256410257,38021.5641025641,1.5384615384615385,47665.192307692305,0.6410256410256411,38557.96153846154,0.7051282051282052,25916.78205128205,0.19230769230769232,25393.884615384617,0.01282051282051282,52296.39743589744,0.15384615384615385,36836.57692307692,0.07692307692307693,18902.74358974359
301,1,1,10,22,1,16,0.66,6,0,13,188,28125.747368421053,41.68421052631579,24274.473684210527,9.726315789473684,24468.084210526315,2.0,38092.87368421053,1.5157894736842106,39172.78947368421,0.15789473684210525,38995.16842105263,0.12631578947368421,28050.41052631579,0.010526315789473684,12821.536842105263,0.06315789473684211,15979.01052631579,0.021052631578947368,19095.35789473684
302,1,1,10,7,1,16,0.66,6,0,13,173,26554.287356321838,39.11494252873563,31970.344827586207,6.64367816091954,29232.275862068964,1.2873563218390804,34096.666666666664,2.0689655172413794,40401.54022988506,0.13793103448275862,14667.574712643678,0.45977011494252873,41196.67816091954,0.011494252873563218,14497.862068965518,0.1724137931034483,24224.3908045977,0.0,57471.26436781609
303,1,1,10,20,1,16,0.66,6,0,13,148,29431.472972972973,30.783783783783782,40528.83783783784,6.918918918918919,30936.72972972973,5.108108108108108,35338.60810810811,0.6756756756756757,13609.18918918919,1.135135135135135,43798.18918918919,0.8108108108108109,60323.91891891892,0.0,67567.56756756757,0.08108108108108109,25584.527027027027,0.08108108108108109,37065.95945945946
304,1,1,10,8,1,16,0.66,6,0,13,155,30748.73417721519,35.12658227848101,32656.113924050635,5.139240506329114,41841.25316455696,2.6582278481012658,29847.683544303796,0.5063291139240507,40131.29113924051,1.518987341772152,41529.962025316454,0.8354430379746836,18613.607594936708,0.0,63291.13924050633,0.0,63291.13924050633,0.35443037974683544,24404.25316455696
305,1,1,10,10,1,16,0.66,6,0,13,167,30446.511904761905,40.023809523809526,30955.97619047619,12.857142857142858,39897.21428571428,2.75,32281.416666666668,1.0,47478.416666666664,0.47619047619047616,55138.23809523809,0.2857142857142857,51297.48809523809,1.0833333333333333,32988.71428571428,0.0,59523.80952380953,0.0,59523.80952380953
306,1,1,10,16,1,16,0.66,6,0,13,165,27530.22891566265,40.506024096385545,28007.072289156626,6.36144578313253,19994.939759036144,3.9156626506024095,33038.8313253012,0.5421686746987951,29009.036144578313,0.14457831325301204,43270.469879518074,0.012048192771084338,57235.0,0.6506024096385542,51604.10843373494,0.024096385542168676,39489.1686746988,0.012048192771084338,58761.34939759036
307,1,1,10,3,1,16,0.66,6,0,13,185,27940.333333333332,26.344086021505376,27594.52688172043,15.096774193548388,20611.709677419356,0.978494623655914,20966.59139784946,2.3655913978494625,35423.021505376346,0.16129032258064516,28007.68817204301,0.16129032258064516,20718.56989247312,0.3010752688172043,21774.043010752688,0.0,53763.44086021505,0.06451612903225806,31150.763440860213
308,1,1,10,29,1,16,0.66,6,0,13,159,34113.83950617284,43.55555555555556,28374.58024691358,7.345679012345679,28092.59259259259,4.012345679012346,31526.345679012345,1.4814814814814814,38933.07407407407,0.5555555555555556,42722.20987654321,0.024691358024691357,48607.79012345679,0.0,61728.39506172839,0.012345679012345678,7648.111111111111,0.012345679012345678,14660.703703703704
309,1,1,10,5,1,16,0.66,6,0,13,154,35500.3717948718,47.41025641025641,35083.756410256414,7.410256410256411,28604.5,3.1025641025641026,42539.730769230766,2.5641025641025643,32048.71794871795,0.358974358974359,22432.98717948718,0.05128205128205128,22336.653846153848,0.07692307692307693,41271.794871794875,0.5128205128205128,56510.307692307695,0.05128205128205128,49277.39743589744
310,1,1,10,17,1,16,0.66,6,0,13,186,26361.191489361703,37.08510638297872,29829.893617021276,4.627659574468085,30487.23404255319,2.3404255319148937,34571.32978723404,0.2553191489361702,36217.70212765958,0.06382978723404255,14923.297872340425,0.2553191489361702,11526.968085106382,0.5319148936170213,12877.45744680851,0.0,53191.48936170213,0.0,53191.48936170213
