,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,19286,0,64935,0,112868,0,156783,0,201805,0,244129,0,290194,0,335198,0,380444,0,423801
1,0,7202,0,7202,0,7202,0,7202,0,7202,0,7202,0,1010,0,7701,0,1010,0,1010
2,0,3988,0,3325,0,4104,0,5200,0,5179,0,4148,0,1983,0,4722,0,1982,0,1982
3,0,4347,0,4346,0,1942,0,1942,0,1942,0,4346,0,1814,0,527,0,1814,0,1814
4,0,3615,0,3617,0,1337,0,1337,0,1337,0,3615,0,312,0,2750,0,312,0,312
5,0,559,0,559,0,975,0,975,0,975,0,559,0,2342,0,2930,0,2342,0,2342
6,0,3071,0,3071,0,3898,0,3898,0,3898,0,3071,0,899,0,2571,0,899,0,899
7,0,2940,0,2940,0,614,0,614,0,614,0,2940,0,3300,0,1184,0,3300,0,3300
8,0,995,0,995,0,1316,0,1316,0,1316,0,995,0,5780,0,682,0,5780,0,5780
9,0,2043,0,2043,0,2622,0,2622,0,2623,0,2043,0,5358,0,1451,0,5358,0,5357
10,0,2843,0,2843,0,2551,0,2551,0,2551,0,2843,0,984,0,575,0,984,0,984
11,0,1979,0,1979,0,473,0,473,0,473,0,1979,0,3613,0,1027,0,3613,0,3613
12,0,1703,0,1703,0,5137,0,5137,0,5137,0,1703,0,3230,0,776,0,3415,0,3415
13,0,2482,0,2482,0,4755,0,4756,0,4756,0,2483,0,1916,0,222,0,1916,0,1917
14,0,396,0,396,0,3197,0,3197,0,3197,0,395,0,2711,0,1768,0,2711,0,2711
15,0,1616,0,1616,0,2870,0,2870,0,2870,0,1616,0,2232,0,1677,0,2232,0,2232
16,0,1445,0,1445,0,921,0,921,0,921,0,1445,0,1809,0,2523,0,1809,0,1809
17,0,2536,0,2536,0,2318,0,2319,0,2319,0,2536,0,1629,0,3127,0,1629,0,1629
