,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,1,19762,1,63856,0,114539,0,155160,3,200541,0,243809,0,288853,0,334055,0,380049,0,425726
1,1,8718,1,7292,0,7394,0,7764,3,7202,0,7764,0,7765,0,7614,0,7765,0,7614
2,1,14786,1,4011,0,1289,0,4807,3,8165,0,6158,0,6112,0,6061,0,4916,0,4390
3,1,2972,1,3169,0,708,0,708,3,3289,0,640,0,640,0,640,0,640,0,640
4,1,3524,1,3541,0,2930,0,2930,3,1504,0,2950,0,2950,0,2950,0,2950,0,2950
5,1,1464,1,936,0,1504,0,1504,3,2896,0,2213,0,2213,0,2213,0,2213,0,2213
6,1,4805,1,1201,0,2897,0,2897,3,3508,0,2896,0,2897,0,2897,0,2897,0,2897
7,1,5261,1,3853,0,3508,0,3508,3,1464,0,3508,0,3508,0,3508,0,3508,0,12414
8,1,3491,1,1111,0,1464,0,1464,3,4805,0,1464,0,1464,0,1464,0,1464,0,7202
9,1,898,1,2513,0,4805,0,4804,3,4946,0,4804,0,4805,0,4805,0,4805,0,4584
10,1,3631,1,740,0,5261,0,5260,3,3489,0,5260,0,5261,0,5260,0,5260,0,1967
11,1,2004,1,2653,0,3491,0,3491,3,898,0,3491,0,3491,0,3491,0,3491,0,2568
12,1,1967,1,2361,0,898,0,898,3,3631,0,898,0,898,0,898,0,898,0,1225
13,1,2568,1,3108,0,3631,0,3631,3,2004,0,3631,0,3631,0,3631,0,3632,0,3931
14,1,1225,1,2308,0,2004,0,2004,3,1967,0,2004,0,2004,0,2004,0,2004,0,3101
15,1,3931,1,1869,0,1967,0,1967,3,2568,0,1967,0,1967,0,1967,0,1967,0,2885
16,1,3101,1,2899,0,2568,0,2568,3,1225,0,2568,0,2568,0,2568,0,2568,0,2765
17,1,2885,1,1576,0,1225,0,1225,3,3931,0,1225,0,1225,0,1225,0,1225,0,5557
18,1,2952,1,3727,0,3931,0,3931,3,3101,0,3931,0,3931,0,3931,0,3931,0,4544
19,1,5556,1,503,0,3101,0,3101,3,2885,0,3101,0,3101,0,3101,0,3101,0,5118
20,1,4544,1,1387,0,2885,0,2885,3,2193,0,2885,0,2885,0,2885,0,2885,0,10756
21,1,5118,1,2262,0,2952,0,2952,3,5557,0,2952,0,2952,0,2952,0,2891,0,255
22,1,12700,1,8327,0,5556,0,5556,3,5067,0,5557,0,5556,0,5557,0,5557,0,252
23,1,256,1,11730,0,4544,0,4543,3,5118,0,4544,0,4544,0,4544,0,4542,0,13084
24,1,3350,1,5873,0,5118,0,5118,3,10292,0,5119,0,5119,0,5118,0,5118,0,3621
25,1,7202,1,2419,0,12700,0,12700,3,255,0,12700,0,12699,0,12700,0,11532,0,2846
26,1,3165,1,1758,0,256,0,256,3,716,0,256,0,256,0,256,0,256,0,2931
27,1,4235,1,7202,0,3350,0,3350,3,12276,0,3350,0,2721,0,3115,0,3350,0,3233
28,1,668,1,3726,0,7202,0,7202,3,4346,0,7202,0,7202,0,7202,0,7202,0,4791
29,1,3021,1,7202,0,3145,0,3145,3,2846,0,3146,0,3165,0,3165,0,3149,0,1144
30,1,5422,1,3145,0,4235,0,4235,3,2931,0,4235,0,4235,0,4235,0,4235,0,3638
31,1,5346,1,4235,0,668,0,668,3,3233,0,668,0,668,0,668,0,668,0,1890
32,1,1456,1,668,0,3021,0,3021,3,4791,0,3021,0,3021,0,3021,0,3021,0,5584
33,1,3365,1,3021,0,5422,0,5422,3,1143,0,5422,0,5422,0,5422,0,5422,0,3384
34,1,2613,1,5422,0,5346,0,5346,3,3637,0,5305,0,5346,0,5345,0,5346,0,4001
35,1,3038,1,5346,0,1456,0,1456,3,1891,0,10355,0,1456,0,1450,0,1458,0,1154
36,1,4050,1,1456,0,3365,0,3365,3,5187,0,3727,0,3365,0,3364,0,3365,0,3782
37,1,1251,1,3365,0,2613,0,2613,3,3384,0,1842,0,2613,0,2613,0,2613,0,1309
38,1,1545,1,2613,0,3039,0,3038,3,4000,0,2370,0,3039,0,3039,0,3039,0,3796
39,1,3049,1,3039,0,4051,0,4050,3,1155,0,4358,0,4050,0,4050,0,4050,0,686
40,1,3546,1,4050,0,1252,0,1252,3,3781,0,5255,0,1251,0,1251,0,1252,0,993
41,1,3374,1,1251,0,1544,0,1544,3,1310,0,2205,0,1544,0,1544,0,1544,0,4576
42,1,3002,1,1545,0,3049,0,3049,3,3796,0,5289,0,3049,0,3049,0,3049,0,2218
43,1,4554,1,3049,0,3546,0,3546,3,686,0,5748,0,3546,0,3546,0,3546,0,7202
44,1,17512,1,3546,0,3374,0,3373,3,993,0,5545,0,3374,0,3374,0,3374,0,1415
45,1,2386,1,3374,0,3002,0,3002,3,4816,0,915,0,3002,0,3002,0,3002,0,2103
46,1,2640,1,3002,0,4554,0,4554,3,2223,0,1426,0,4554,0,5835,0,4554,0,4886
47,1,2061,1,4554,0,17376,0,17513,3,7202,0,1301,0,17512,0,17514,0,17513,0,5292
48,1,2442,1,16498,0,2386,0,2386,3,1416,0,4048,0,2386,0,2386,0,2386,0,2873
