,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,21484,0,74361,0,126149,0,180829,0,232496,0,280821,0,335436,0,386944,0,434133,0,485587
1,0,293,0,293,0,293,0,7210,0,7210,0,7202,0,8293,0,293,0,293,0,7202
2,0,1392,0,1393,0,1393,0,6236,0,5981,0,7771,0,2977,0,1392,0,1393,0,7945
3,0,3646,0,3646,0,3646,0,1995,0,1995,0,7955,0,2949,0,3646,0,3646,0,7955
4,0,1133,0,1133,0,1133,0,1431,0,1431,0,1304,0,1133,0,1133,0,1133,0,1304
5,0,3358,0,3358,0,3358,0,1304,0,1304,0,2107,0,3358,0,3358,0,3358,0,2107
6,0,1915,0,1915,0,1915,0,2107,0,2107,0,4032,0,1915,0,1915,0,1915,0,4033
7,0,857,0,857,0,857,0,4032,0,4033,0,1387,0,857,0,857,0,857,0,1386
8,0,1465,0,1465,0,1466,0,1386,0,1387,0,1863,0,1465,0,1466,0,1466,0,1863
9,0,3679,0,3679,0,3679,0,1863,0,1863,0,5057,0,3679,0,3679,0,3679,0,5057
10,0,4516,0,4516,0,4516,0,5056,0,5056,0,4561,0,4516,0,4516,0,4516,0,4561
11,0,4951,0,4951,0,4951,0,4561,0,4561,0,3099,0,4951,0,4951,0,4952,0,3099
12,0,616,0,616,0,616,0,3099,0,3099,0,6425,0,616,0,616,0,616,0,6425
13,0,6954,0,6954,0,6954,0,6424,0,6425,0,4653,0,6953,0,6953,0,6953,0,4652
14,0,1352,0,1353,0,1353,0,4653,0,4652,0,3927,0,1353,0,1353,0,1353,0,3928
15,0,3383,0,3383,0,3383,0,3928,0,3928,0,4423,0,3383,0,3383,0,3382,0,4424
16,0,4037,0,4037,0,4038,0,4423,0,4424,0,10127,0,4038,0,4038,0,4037,0,11229
17,0,7860,0,7860,0,7859,0,11229,0,11228,0,3467,0,7860,0,7861,0,7860,0,11181
18,0,7385,0,7385,0,7385,0,11183,0,11182,0,9690,0,7385,0,7385,0,7386,0,1415
19,0,726,0,726,0,726,0,1415,0,1415,0,7202,0,726,0,726,0,726,0,5890
20,0,1447,0,1447,0,1447,0,5890,0,5890,0,3124,0,1447,0,1447,0,1447,0,5101
21,0,7077,0,7078,0,7078,0,5102,0,5102,0,3294,0,7079,0,7078,0,7077,0,1772
22,0,3715,0,3715,0,3715,0,1772,0,1772,0,3378,0,3715,0,3715,0,3715,0,1039
23,0,3284,0,3284,0,3284,0,1039,0,1039,0,2926,0,3284,0,3284,0,3284,0,3870
24,0,3378,0,3378,0,3378,0,3870,0,3870,0,2196,0,3378,0,3378,0,3377,0,2048
25,0,2925,0,2925,0,2926,0,2048,0,2048,0,6781,0,2925,0,2925,0,2926,0,5359
26,0,2196,0,2196,0,2196,0,5412,0,5412,0,1079,0,2196,0,2196,0,7202,0,1959
27,0,6782,0,6781,0,6781,0,1960,0,1959,0,1732,0,6782,0,6781,0,7202,0,671
28,0,1079,0,1079,0,1079,0,671,0,671,0,1899,0,1079,0,1079,0,13986,0,425
29,0,1732,0,1732,0,1732,0,425,0,425,0,6504,0,1732,0,1732,0,4259,0,7382
30,0,1899,0,1899,0,1899,0,7039,0,7382,0,6644,0,1899,0,1899,0,2283,0,3302
31,0,6504,0,6503,0,6504,0,3302,0,3255,0,383,0,7207,0,7238,0,1299,0,2366
32,0,6644,0,6645,0,6645,0,2366,0,2366,0,4679,0,7379,0,6645,0,323,0,1768
33,0,383,0,383,0,383,0,1768,0,1768,0,4915,0,383,0,383,0,1928,0,7517
34,0,5479,0,5479,0,5479,0,7517,0,7517,0,7426,0,5479,0,5479,0,580,0,1272
35,0,4115,0,4115,0,4115,0,1273,0,1272,0,9578,0,4115,0,4115,0,3862,0,6671
36,0,8433,0,8434,0,8433,0,6670,0,7461,0,1532,0,7982,0,8434,0,2619,0,1362
