,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,20019,1,70069,0,117710,1,166084,1,212539,0,262300,0,309361,0,357247,0,404300,0,453514
1,0,7693,1,7801,0,7693,1,7693,1,7202,0,7202,0,7980,0,7693,0,7202,0,7202
2,0,7593,1,1262,0,7593,1,8879,1,6860,0,2650,0,2649,0,7593,0,4733,0,3469
3,0,2583,1,1641,0,2583,1,4969,1,2204,0,2042,0,2042,0,2583,0,2042,0,2041
4,0,2189,1,2064,0,2189,1,4978,1,11046,0,3712,0,3469,0,2189,0,3712,0,3565
5,0,862,1,3713,0,862,1,1314,1,5247,0,3741,0,3765,0,862,0,3419,0,4374
6,0,1352,1,3978,0,1352,1,2502,1,1314,0,4161,0,4161,0,1352,0,4161,0,4174
7,0,5031,1,4162,0,5031,1,2213,1,2501,0,495,0,494,0,5031,0,494,0,494
8,0,1314,1,495,0,1314,1,1058,1,2213,0,810,0,810,0,1314,0,810,0,810
9,0,2503,1,810,0,2501,1,1525,1,1058,0,660,0,660,0,2502,0,660,0,660
10,0,2213,1,660,0,2213,1,1663,1,1525,0,895,0,895,0,2213,0,895,0,895
11,0,1058,1,895,0,1058,1,1047,1,1663,0,1767,0,1767,0,1058,0,1767,0,1767
12,0,1525,1,1767,0,1525,1,1447,1,1048,0,590,0,590,0,1525,0,590,0,590
13,0,1663,1,590,0,1663,1,2415,1,1447,0,1697,0,1697,0,1663,0,1696,0,1696
14,0,1047,1,1696,0,1048,1,739,1,2415,0,839,0,839,0,1048,0,839,0,839
15,0,1447,1,839,0,1447,1,3022,1,739,0,1630,0,1630,0,1447,0,1630,0,1630
16,0,2415,1,1630,0,2415,1,3479,1,3022,0,1597,0,1597,0,2415,0,1599,0,1559
17,0,739,1,1597,0,739,1,554,1,3478,0,2791,0,2791,0,739,0,2791,0,2791
18,0,3021,1,2791,0,3022,1,2251,1,554,0,358,0,358,0,3022,0,358,0,358
19,0,3478,1,358,0,3478,1,3428,1,2251,0,1318,0,1318,0,3479,0,1318,0,1318
20,0,554,1,1318,0,554,1,2067,1,3428,0,282,0,282,0,554,0,282,0,282
21,0,2251,1,282,0,2251,1,4217,1,2067,0,3267,0,3268,0,2251,0,3267,0,3268
22,0,3428,1,3267,0,3428,1,1146,1,4218,0,766,0,766,0,3428,0,766,0,766
23,0,2067,1,765,0,2067,1,1071,1,1146,0,4324,0,4324,0,2067,0,4324,0,4324
24,0,4217,1,4324,0,4218,1,1117,1,1071,0,2304,0,2304,0,4217,0,2304,0,2304
25,0,1146,1,2304,0,1146,1,876,1,1117,0,1305,0,1305,0,1146,0,1305,0,1305
26,0,1071,1,1305,0,1071,1,2837,1,876,0,723,0,723,0,1071,0,723,0,723
27,0,1117,1,723,0,1117,1,1512,1,2837,0,2670,0,2670,0,1117,0,2670,0,2670
28,0,876,1,2670,0,876,1,2427,1,1512,0,5102,0,5481,0,876,0,5102,0,5102
29,0,2837,1,5102,0,2837,1,1530,1,2427,0,3705,0,3705,0,2837,0,3705,0,3705
30,0,1512,1,3705,0,1512,1,1546,1,1530,0,12,0,12,0,1512,0,12,0,12
31,0,2427,1,12,0,2427,1,3818,1,1545,0,1716,0,1716,0,2427,0,1716,0,1716
32,0,1530,1,1716,0,1530,1,1981,1,3818,0,1913,0,1915,0,1530,0,1915,0,1915
33,0,1545,1,1914,0,1546,1,2892,1,1981,0,1939,0,1939,0,1546,0,1939,0,1939
34,0,3818,1,1939,0,3818,1,1345,1,2892,0,1321,0,1322,0,3818,0,1321,0,1321
35,0,1981,1,7239,0,1980,1,1522,1,1345,0,3726,0,3726,0,1981,0,3726,0,3726
36,0,2892,1,978,0,2892,1,748,1,1522,0,3095,0,3095,0,2892,0,3095,0,3095
37,0,1345,1,4058,0,1345,1,4058,1,748,0,1496,0,1496,0,1345,0,1496,0,1496
38,0,1522,1,1210,0,1522,1,1210,1,4058,0,3375,0,3376,0,1522,0,3375,0,3375
39,0,748,1,2717,0,748,1,2717,1,1210,0,465,0,465,0,748,0,465,0,464
40,0,4058,1,1270,0,4057,1,1270,1,2717,0,2602,0,2602,0,4059,0,2602,0,2602
41,0,1210,1,8027,0,1210,1,8027,1,1270,0,3067,0,3067,0,1210,0,3067,0,3067
42,0,2717,1,317,0,2717,1,317,1,8027,0,1457,0,1457,0,2717,0,1457,0,1457
43,0,1270,1,2834,0,1270,1,2834,1,317,0,3427,0,3427,0,1270,0,3427,0,3427
44,0,8027,1,4894,0,8027,1,5164,1,2834,0,289,0,289,0,8027,0,289,0,289
45,0,317,1,1291,0,317,1,1291,1,5164,0,3012,0,3012,0,317,0,3012,0,3012
46,0,2834,1,7682,0,2834,1,3392,1,1291,0,5471,0,5471,0,2834,0,5471,0,5887
47,0,5164,1,7202,0,5164,1,905,1,3392,0,2168,0,2168,0,5067,0,2168,0,2168
48,0,1291,1,3325,0,1291,1,1977,1,905,0,715,0,715,0,1291,0,715,0,715
49,0,3392,1,3504,0,3392,1,2376,1,1977,0,2326,0,2326,0,3392,0,2326,0,2326
50,0,905,1,1345,0,905,1,7202,1,2376,0,4374,0,4374,0,905,0,4374,0,4374
51,0,1977,1,3594,0,1977,1,3325,1,6491,0,8457,0,6927,0,1977,0,8843,0,7311
52,0,2376,1,1371,0,2376,1,3504,1,3325,0,1543,0,2748,0,2376,0,1543,0,2364
53,0,6491,1,1455,0,6491,1,1345,1,3503,0,1401,0,1401,0,6509,0,1401,0,1401
54,0,3324,1,481,0,3324,1,3594,1,1345,0,191,0,191,0,3325,0,191,0,191
55,0,3504,1,3184,0,3504,1,1371,1,3594,0,2008,0,2008,0,3504,0,2008,0,2008
56,0,1345,1,2064,0,1345,1,1455,1,1372,0,3908,0,3908,0,1345,0,3908,0,3908
57,0,3594,1,875,0,3594,1,481,1,1455,0,2059,0,2058,0,3594,0,2059,0,2059
58,0,1371,1,2973,0,1371,1,3183,1,481,0,2363,0,2363,0,1371,0,2363,0,2363
59,0,1455,1,4368,0,1455,1,2064,1,3184,0,1588,0,1588,0,1455,0,1588,0,1588
60,0,481,1,3739,0,481,1,875,1,2064,0,2632,0,2631,0,481,0,2631,0,2631
61,0,3184,1,938,0,3184,1,2973,1,875,0,2957,0,2957,0,3183,0,2957,0,2957
62,0,2064,1,4213,0,2064,1,4368,1,2973,0,3231,0,3231,0,2064,0,3231,0,3231
63,0,875,1,1580,0,875,1,3274,1,4368,0,4896,0,4896,0,875,0,4896,0,4896
64,0,2973,1,1024,0,2973,1,938,1,3274,0,3822,0,3254,0,2973,0,3822,0,3359
65,0,4368,1,1366,0,4368,1,4213,1,938,0,3549,0,3518,0,4368,0,3549,0,3523
66,0,3274,1,4827,0,3274,1,1580,1,4213,0,1791,0,1791,0,7538,0,1791,0,1791
67,0,938,1,1354,0,938,1,1024,1,1580,0,3723,0,3723,0,7202,0,3724,0,3724
68,0,4213,1,2923,0,4213,1,1366,1,1024,0,2113,0,2113,0,3210,0,2113,0,2113
69,0,1580,1,722,0,1580,1,4827,1,1366,0,2635,0,2635,0,722,0,2635,0,2635
70,0,1024,1,1302,0,1024,1,1354,1,4827,0,3224,0,3224,0,1302,0,3224,0,3224
71,0,1366,1,949,0,1366,1,2923,1,1354,0,2668,0,2668,0,949,0,2668,0,2668
72,0,4827,1,1265,0,4827,1,722,1,2923,0,1102,0,1102,0,1265,0,1102,0,1102
73,0,1354,1,1913,0,1354,1,1302,1,722,0,1339,0,1339,0,1913,0,1339,0,1339
74,0,2923,1,4573,0,2923,1,7853,1,1302,0,1448,0,1448,0,4573,0,1448,0,1448
75,0,722,1,2847,0,722,1,4614,1,949,0,774,0,774,0,2846,0,774,0,774
76,0,1302,1,3236,0,1302,1,3409,1,1265,0,1561,0,1561,0,3236,0,1561,0,1561
77,0,949,1,1639,0,949,1,1639,1,1913,0,2576,0,2576,0,1639,0,2576,0,2576
78,0,1265,1,4988,0,1265,1,4891,1,4573,0,1916,0,1916,0,4891,0,1916,0,1916
79,0,1913,1,2569,0,1913,1,2569,1,2846,0,3127,0,3127,0,2569,0,3127,0,3127
80,0,4573,1,1834,0,4573,1,1834,1,3236,0,348,0,347,0,1833,0,347,0,347
81,0,2846,1,1578,0,2847,1,1578,1,1639,0,3484,0,3484,0,1578,0,3484,0,3484
82,0,3236,1,2366,0,3236,1,2366,1,4891,0,2016,0,2016,0,2366,0,2016,0,2016
83,0,1639,1,333,0,1639,1,333,1,2569,0,2276,0,2276,0,333,0,2276,0,2276
84,0,4891,1,2368,0,4891,1,2368,1,1833,0,3198,0,3198,0,2368,0,3198,0,3198
85,0,2569,1,6269,0,2569,1,6269,1,1578,0,2101,0,2101,0,5948,0,2102,0,2102
86,0,1834,1,3049,0,1833,1,3049,1,2366,0,1445,0,1445,0,3050,0,1445,0,1445
87,0,1578,1,2154,0,1578,1,2154,1,333,0,932,0,933,0,2154,0,932,0,932
88,0,2366,1,3142,0,2366,1,3142,1,2368,0,202,0,202,0,3142,0,202,0,202
89,0,333,1,1732,0,333,1,1732,1,6270,0,1081,0,1081,0,1732,0,1080,0,1080
