,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,29196,0,74202,0,134619,0,175682,0,236214,0,288909,0,333335,0,381546,0,442216,0,492014
1,0,7610,0,18883,0,6464,0,2852,0,7610,0,7610,0,25672,0,20111,0,7610,0,7170
2,0,15122,0,5232,0,15190,0,1909,0,13414,0,15122,0,1909,0,5232,0,15122,0,15122
3,0,8543,0,7080,0,8542,0,4615,0,8542,0,8264,0,4615,0,7081,0,8543,0,8543
4,0,9804,0,3019,0,9804,0,15198,0,9805,0,9804,0,15198,0,3019,0,9805,0,9805
5,0,7744,0,17041,0,7743,0,8542,0,7743,0,7744,0,8543,0,17041,0,7743,0,7743
6,0,3751,0,11369,0,3750,0,9805,0,3751,0,3749,0,9805,0,11369,0,3752,0,4099
7,0,1060,0,11970,0,1060,0,7744,0,1060,0,1060,0,7744,0,11970,0,1060,0,1064
8,0,21224,0,2871,0,17205,0,3748,0,21223,0,17747,0,4196,0,2871,0,20544,0,16725
9,0,23337,0,6538,0,21543,0,1060,0,22470,0,18031,0,1064,0,5685,0,23337,0,23337
10,0,13062,0,7053,0,13062,0,21223,0,13062,0,13062,0,21223,0,7907,0,13062,0,13062
11,0,8838,0,26337,0,10631,0,18023,0,9706,0,14142,0,23337,0,29491,0,8837,0,8839
12,0,13099,0,7615,0,13098,0,13063,0,13099,0,13099,0,13063,0,7616,0,13099,0,13098
13,0,53259,0,7731,0,32602,0,14150,0,53259,0,39442,0,8836,0,7731,0,35836,0,29079
14,0,2751,0,15284,0,7951,0,13099,0,2751,0,7997,0,13099,0,19973,0,8002,0,7951
15,0,5831,0,8182,0,16792,0,65473,0,5831,0,7486,0,52056,0,8182,0,7485,0,13764
16,0,5741,0,7582,0,4334,0,7366,0,5741,0,388,0,2751,0,26148,0,10433,0,4334
17,0,8228,0,11889,0,3290,0,9209,0,8228,0,7610,0,5831,0,4334,0,14779,0,3290
18,0,9148,0,8273,0,17930,0,8229,0,9148,0,15658,0,5740,0,3290,0,8213,0,13938
19,0,7450,0,7610,0,16725,0,9147,0,7450,0,14634,0,8229,0,17929,0,23640,0,20133
20,0,13115,0,15658,0,14604,0,7451,0,13116,0,7202,0,9150,0,19904,0,10449,0,14604
21,0,14197,0,14398,0,19068,0,13117,0,14197,0,13116,0,7450,0,14604,0,8130,0,19650
22,0,17947,0,7202,0,8130,0,14107,0,22585,0,15126,0,13117,0,15887,0,26909,0,5279
23,0,5738,0,13117,0,25511,0,17947,0,5738,0,22666,0,11254,0,8129,0,0,0,0
24,0,7029,0,16533,0,7800,0,5738,0,7029,0,5738,0,19836,0,23985,0,0,0,0
25,0,5509,0,19497,0,6914,0,7029,0,5763,0,7028,0,5738,0,7952,0,0,0,0
26,0,7446,0,5739,0,6587,0,5509,0,7446,0,5509,0,7029,0,7528,0,0,0,0
27,0,4850,0,7029,0,3689,0,7446,0,4851,0,7446,0,5509,0,7523,0,0,0,0
28,0,1139,0,5509,0,8123,0,4849,0,1139,0,4850,0,7446,0,2644,0,0,0,0
29,0,8954,0,7445,0,1019,0,1139,0,8954,0,1139,0,4850,0,0,0,0,0,0
30,0,10277,0,4851,0,3890,0,8954,0,10277,0,8954,0,1139,0,0,0,0,0,0
31,0,13274,0,1139,0,20282,0,10277,0,14228,0,10276,0,8954,0,0,0,0,0,0
32,0,34460,0,8954,0,22932,0,14040,0,36359,0,12901,0,0,0,0,0,0,0,0
33,0,19045,0,10274,0,14696,0,39997,0,0,0,0,0,0,0,0,0,0,0,0
34,0,8104,0,13274,0,27036,0,16809,0,0,0,0,0,0,0,0,0,0,0,0
35,0,32730,0,34459,0,17712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,2783,0,19045,0,25033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,9474,0,8105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,13553,0,32124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,6668,0,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
