,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
0,0,12672,0,43742,1,76048,0,104348,0,136982,0,165131,0,193735,1,226223,0,254755,1,284071
1,0,2271,0,11886,1,5794,0,12023,0,5428,0,11634,0,2271,1,6755,0,11858,1,13351
2,0,3831,0,7798,1,1504,0,8223,0,1557,0,7798,0,3831,1,2674,0,7798,1,2736
3,0,2579,0,1216,1,3574,0,1216,0,3575,0,1216,0,2579,1,3505,0,1216,1,3182
4,0,3503,0,2406,1,2043,0,2406,0,2086,0,2406,0,3503,1,2040,0,2406,1,4064
5,0,2039,0,1363,1,897,0,1363,0,886,0,1363,0,2039,1,898,0,1363,1,811
6,0,898,0,4649,1,2264,0,5387,0,2264,0,4649,0,898,1,2264,0,4649,1,1781
7,0,2264,0,1760,1,1186,0,1785,0,1186,0,1760,0,2264,1,1186,0,1760,1,2260
8,0,1186,0,4379,1,1378,0,4759,0,1378,0,4752,0,1186,1,1378,0,4752,1,1910
9,0,1378,0,1831,1,2948,0,1800,0,2948,0,1800,0,1378,1,2948,0,1800,1,2116
10,0,2948,0,3049,1,1614,0,3050,0,1614,0,3050,0,2948,1,1614,0,3050,1,1425
11,0,1614,0,4663,1,1864,0,4663,0,1864,0,4663,0,1614,1,1864,0,4663,1,1826
12,0,1864,0,4012,1,3952,0,4012,0,4532,0,4012,0,1864,1,3952,0,4012,1,4693
13,0,3952,0,8489,1,5060,0,8489,0,5206,0,10298,0,4539,1,5219,0,10214,1,1799
14,0,5219,0,4229,1,2287,0,4238,0,2142,0,4230,0,4505,1,2128,0,4207,1,3051
15,0,2128,0,2847,1,4554,0,2847,0,4550,0,2847,0,2843,1,4550,0,2848,1,4663
16,0,4550,0,2172,1,12342,0,2172,0,10398,0,2172,0,4569,1,10674,0,2172,1,4012
17,0,12790,0,1616,1,4500,0,1616,0,643,0,1616,0,12494,1,4424,0,1616,1,8489
18,0,4502,0,7321,1,3236,0,7093,0,4259,0,7093,0,4500,1,3248,0,7093,1,4229
19,0,3236,0,1431,1,1752,0,1428,0,2848,0,1428,0,3236,1,1753,0,1428,1,2847
20,0,1752,0,4329,1,1908,0,4328,0,2172,0,4328,0,1752,1,1908,0,4328,1,2172
21,0,1908,0,6544,1,5164,0,7227,0,1616,0,7154,0,1908,1,5164,0,7154,1,1616
22,0,5164,0,2740,1,3804,0,2684,0,7093,0,2723,0,5164,1,4213,0,2723,1,7093
23,0,3804,0,3813,1,5799,0,3770,0,1428,0,3769,0,4027,1,4858,0,3769,1,1428
